volume_id,company_id,date,buy_volume,sell_volume,net_volume
136374,1520,19-06-2024,59047,23156,35891
244086,4465,29-05-2024,40601,38848,1753
593970,5749,18-05-2023,85850,29869,55981
874295,3264,23-08-2023,15542,6969,8573
625612,4717,20-11-2021,19970,13284,6686
951466,8051,07-05-2024,59483,48515,10968
140787,1165,18-09-2022,14361,19522,-5161
133734,1148,14-08-2024,78590,62115,16475
433797,7786,16-09-2023,26742,93008,-66266
223009,7072,07-03-2022,53426,47006,6420
918152,4245,10-05-2023,97030,39554,57476
988118,5966,01-02-2023,58931,70320,-11389
904320,4699,05-04-2023,16129,75356,-59227
515626,5386,11-12-2021,58216,85717,-27501
820497,3292,22-07-2023,4497,26706,-22209
791229,8740,18-04-2022,25290,32330,-7040
764879,1386,02-07-2023,49511,76699,-27188
164336,1302,14-06-2024,18093,14101,3992
113198,5478,18-06-2023,29759,83213,-53454
258193,6149,22-01-2023,30466,85858,-55392
336204,7209,17-12-2021,25708,63399,-37691
636857,7454,21-12-2022,83577,4831,78746
355052,1977,30-07-2023,59224,39886,19338
991257,9619,13-04-2024,84184,37005,47179
454022,8166,16-10-2022,5245,12149,-6904
826459,6821,15-01-2024,10813,11089,-276
618334,9943,28-09-2023,70817,32629,38188
268562,9082,29-05-2023,20373,65499,-45126
337643,1644,29-01-2024,8931,55644,-46713
719730,9223,15-01-2023,90806,82338,8468
264796,4127,28-03-2024,89899,71335,18564
584298,7174,10-11-2021,53895,39589,14306
482005,8011,19-03-2024,44630,23417,21213
256311,3051,21-10-2021,58870,8862,50008
981486,7072,14-09-2024,69515,41636,27879
274866,7898,12-07-2022,47672,44407,3265
660883,4663,24-01-2024,2600,80070,-77470
580076,3887,08-10-2023,31858,39520,-7662
255053,4367,13-02-2024,37224,39063,-1839
939789,5382,11-03-2022,98555,82689,15866
949975,5007,27-03-2024,46513,5442,41071
631511,3291,03-07-2024,7599,64549,-56950
860755,4241,08-12-2022,18777,48274,-29497
303996,9042,25-05-2022,59527,72444,-12917
551862,4811,27-09-2022,13888,1355,12533
809919,4272,07-03-2023,35131,64865,-29734
580238,1553,28-08-2024,46053,65932,-19879
487823,1553,27-07-2023,58035,53367,4668
100984,2556,15-07-2022,75452,37774,37678
221648,5713,27-08-2023,79387,98003,-18616
407894,9719,10-09-2023,18661,55186,-36525
680811,7008,18-02-2022,94032,90776,3256
896872,6476,12-06-2024,23285,52867,-29582
330936,4798,24-12-2022,39088,95242,-56154
742150,2972,14-03-2024,37848,22428,15420
895147,4574,24-08-2022,80659,90239,-9580
907459,2711,22-10-2021,68186,59197,8989
600292,8026,04-04-2022,77828,66979,10849
367835,3934,06-04-2024,36050,30139,5911
471783,2355,03-04-2024,75614,79106,-3492
646979,3453,15-12-2021,15416,79812,-64396
838219,6563,07-05-2024,2149,78148,-75999
108034,7670,28-04-2023,40816,5263,35553
196324,2193,18-07-2023,4479,10742,-6263
216540,5525,11-03-2023,14038,53359,-39321
788649,9309,09-11-2021,39037,13826,25211
777630,7152,20-09-2022,44088,45002,-914
533075,4461,06-06-2022,23324,74448,-51124
642194,8905,23-07-2024,29975,53852,-23877
256319,3714,05-06-2023,53633,53462,171
954204,2192,06-12-2022,19032,50919,-31887
571875,8817,16-07-2024,93041,2371,90670
743283,9327,10-07-2024,75415,67462,7953
465984,1880,05-10-2023,75588,66425,9163
706084,1869,16-11-2022,17883,20139,-2256
381766,7263,30-09-2023,72462,25255,47207
513663,8516,07-08-2024,99963,90046,9917
613157,8970,13-05-2023,65431,75047,-9616
308429,7415,02-11-2021,72393,63691,8702
828835,7680,06-03-2024,40881,70152,-29271
952636,7036,05-07-2022,69697,27961,41736
130970,3791,06-01-2023,11776,38763,-26987
794003,2011,12-08-2023,36897,83744,-46847
609651,8460,26-01-2022,22482,75111,-52629
388399,7330,26-01-2023,44996,9587,35409
807157,2049,03-03-2024,78007,47244,30763
794079,4100,27-09-2023,34944,64321,-29377
161564,1520,28-03-2022,27528,42500,-14972
732090,8051,02-04-2023,70236,87257,-17021
456808,6969,30-10-2022,74684,81277,-6593
955188,2733,20-06-2022,36752,76693,-39941
650277,6352,12-12-2021,58765,2744,56021
136614,4999,08-02-2024,37833,83226,-45393
904140,7470,17-11-2023,12412,77341,-64929
864068,4107,17-03-2024,44908,27298,17610
259665,8968,24-02-2024,48323,72981,-24658
918705,6541,21-11-2023,55071,53633,1438
709441,4241,21-08-2024,75016,24349,50667
298321,1948,25-09-2021,31531,49789,-18258
701238,4241,23-04-2022,8705,83719,-75014
448810,4574,03-12-2022,43779,89525,-45746
349153,3460,20-02-2023,81304,67228,14076
573444,8992,12-02-2022,86775,33194,53581
933265,4084,03-08-2023,40279,91040,-50761
774207,7028,18-03-2024,86577,86073,504
925208,4968,31-01-2022,6981,1444,5537
555808,2074,05-01-2023,35752,54379,-18627
163259,6324,14-05-2024,76501,56188,20313
387413,4059,25-09-2021,74751,88326,-13575
262811,2213,10-04-2023,3562,21667,-18105
373266,7204,15-09-2023,6236,20311,-14075
434898,8319,21-08-2022,82333,48822,33511
982964,5004,25-01-2024,62644,92440,-29796
479832,8925,08-04-2022,84488,49892,34596
398448,5685,21-09-2024,66172,65314,858
493762,1216,12-06-2022,63231,71882,-8651
547909,5180,21-05-2022,42463,28440,14023
200320,3267,12-12-2023,40691,76526,-35835
704570,8011,20-11-2022,27306,69619,-42313
494249,7670,23-12-2023,41494,50766,-9272
917301,9060,26-09-2023,98651,15796,82855
211020,5240,05-08-2024,45056,4937,40119
410653,3292,28-07-2023,41358,30820,10538
509774,2408,23-08-2022,61216,35316,25900
538911,8576,22-05-2022,20443,83497,-63054
827345,8622,26-08-2023,57656,7035,50621
630156,9787,12-02-2023,67856,14383,53473
140928,4717,01-09-2024,12436,55597,-43161
155893,7790,01-11-2023,37756,44816,-7060
367707,1341,18-12-2023,52017,95996,-43979
571009,1082,23-01-2024,86340,55681,30659
967592,3791,03-06-2022,68267,44212,24055
969237,4237,12-06-2023,30361,82810,-52449
816262,6688,27-03-2022,8959,14067,-5108
382934,8860,27-08-2024,45252,71155,-25903
911350,6016,20-03-2023,28324,28498,-174
134769,2085,11-08-2024,2489,16666,-14177
738106,6290,02-08-2023,52935,49159,3776
368207,7264,04-06-2022,36568,65758,-29190
930852,1396,19-04-2022,13674,58947,-45273
303797,2991,20-10-2023,58451,97011,-38560
901689,1833,01-11-2023,94515,53055,41460
939246,9535,01-12-2021,62359,23554,38805
678504,9207,11-06-2022,20028,9553,10475
711952,7011,17-04-2022,99323,60468,38855
123230,6541,20-01-2022,82709,43996,38713
389781,2640,23-05-2024,58289,13406,44883
493927,1179,21-01-2023,87372,95611,-8239
794598,3051,23-01-2022,3643,89855,-86212
768130,5986,20-11-2023,46985,97382,-50397
679627,8425,12-05-2023,63521,23388,40133
776298,2984,31-07-2023,78497,89968,-11471
593916,5464,04-09-2024,58755,71658,-12903
736307,2217,06-03-2024,57012,99886,-42874
731859,9841,25-10-2023,76992,2514,74478
885704,7072,06-08-2024,95269,56137,39132
994817,9060,10-07-2022,26687,17845,8842
625813,7917,20-04-2024,34326,71760,-37434
215861,5019,25-12-2023,7801,91129,-83328
738551,1286,14-06-2022,9199,63692,-54493
866298,3291,24-04-2023,8056,32190,-24134
603598,1785,20-04-2023,75610,40688,34922
576714,5592,13-10-2023,86786,43328,43458
328759,7790,26-12-2021,37138,81830,-44692
943609,8442,29-10-2023,28185,28837,-652
285544,8218,18-02-2023,64429,79002,-14573
823101,1435,21-09-2024,71235,6421,64814
784940,3411,12-12-2021,86023,67430,18593
441388,5626,29-06-2024,31947,57603,-25656
271913,6965,04-10-2022,37701,29632,8069
484906,5814,31-12-2021,2349,9387,-7038
117982,7510,19-07-2023,30612,94991,-64379
535202,8513,19-05-2023,80203,86978,-6775
521722,5986,09-06-2022,35577,85711,-50134
946945,2991,15-04-2024,7601,86817,-79216
504912,7225,17-12-2023,54930,7389,47541
331956,4243,19-12-2021,71413,9980,61433
330750,5330,12-03-2022,92353,83521,8832
930600,4574,16-09-2023,59349,93285,-33936
242324,9255,23-09-2022,47112,50482,-3370
327803,6969,28-12-2023,85176,7801,77375
772592,5007,16-06-2023,51240,75989,-24749
811290,8576,24-03-2023,57621,59401,-1780
308787,8773,07-10-2021,85722,43427,42295
299546,4261,20-12-2021,31314,14516,16798
711254,4245,05-09-2022,29089,59469,-30380
903768,9596,02-02-2022,22478,1098,21380
941934,2937,23-09-2023,33137,1520,31617
726034,5268,31-07-2023,71153,7953,63200
217552,7415,02-01-2023,21863,94054,-72191
469253,1768,10-08-2024,4316,53842,-49526
410147,8442,14-11-2023,56904,76100,-19196
173384,9007,07-01-2024,88174,38734,49440
452387,8166,24-08-2024,78670,71011,7659
747518,1448,31-01-2022,31722,71401,-39679
379483,5685,26-02-2022,20482,42370,-21888
313295,3326,27-10-2022,66168,71450,-5282
151109,2176,09-06-2024,44205,30579,13626
424822,2984,13-01-2022,54046,41569,12477
807421,3453,06-03-2023,60576,17511,43065
184517,4227,28-03-2023,18315,57926,-39611
904590,4798,09-05-2023,70944,72350,-1406
743184,7225,07-05-2024,5513,51197,-45684
644914,4798,04-06-2023,72772,94686,-21914
927679,2693,18-09-2022,90381,29425,60956
796956,8425,05-07-2023,12648,58631,-45983
526286,8218,03-07-2023,31365,2946,28419
871261,1566,14-10-2022,24392,78179,-53787
367052,1448,06-02-2022,79866,16294,63572
828850,4663,28-07-2022,1814,53867,-52053
986442,6290,10-05-2022,81335,95427,-14092
386723,5249,29-12-2022,13703,11984,1719
802479,5974,05-07-2023,42696,25730,16966
880450,7501,09-11-2021,36200,68379,-32179
625216,7680,11-08-2023,3354,15815,-12461
170334,4735,23-03-2022,93903,90703,3200
629718,8725,24-04-2023,92912,55742,37170
908428,9012,16-09-2024,27411,37182,-9771
968973,9435,28-12-2022,52198,84448,-32250
829208,4245,14-10-2023,78246,76200,2046
371269,5004,30-06-2022,84157,22863,61294
599112,8691,16-07-2022,19555,79627,-60072
730335,6759,16-04-2022,48547,92896,-44349
753008,7011,03-03-2023,32063,3584,28479
404110,6563,09-07-2024,92496,30287,62209
672252,7231,01-04-2024,11167,73728,-62561
687737,8343,21-04-2024,32254,3865,28389
586975,9197,19-03-2022,49942,16712,33230
121108,7917,24-09-2023,34238,31040,3198
193512,8026,12-04-2024,79849,37474,42375
110382,5798,04-12-2023,49352,44899,4453
829962,5240,13-04-2024,71977,4610,67367
109700,9941,11-04-2024,69522,73227,-3705
337305,5770,12-09-2024,96885,25590,71295
572437,4726,14-11-2022,97103,79186,17917
453930,4127,03-10-2023,39343,5739,33604
247539,2251,07-10-2021,28547,97968,-69421
722535,3821,01-04-2024,39454,95097,-55643
775658,7818,30-10-2023,22796,3266,19530
803768,4947,07-11-2023,87661,88933,-1272
484336,8460,11-08-2023,9311,70465,-61154
409260,4889,26-09-2023,1638,47746,-46108
153532,4241,15-09-2024,71573,61028,10545
379841,2217,09-03-2024,19272,95190,-75918
584352,5097,28-12-2022,79412,46685,32727
617214,9474,09-04-2022,81823,85205,-3382
111896,4597,26-08-2023,16763,59364,-42601
557475,2450,12-08-2023,27361,95594,-68233
866020,5322,17-10-2022,43790,53923,-10133
748965,1194,08-07-2023,48538,54703,-6165
722162,6937,23-02-2022,99322,75196,24126
370863,9353,11-03-2024,42107,29231,12876
185036,3712,18-09-2022,81981,41111,40870
156252,4127,26-12-2021,36344,82206,-45862
876457,4597,11-10-2023,45437,83831,-38394
536721,5817,24-01-2023,69193,61809,7384
527620,9223,16-10-2023,59625,48643,10982
757034,8483,28-07-2022,23219,7744,15475
567914,4574,17-02-2024,48874,82050,-33176
151252,5986,30-09-2022,30283,34935,-4652
222697,5079,03-05-2023,56783,13631,43152
915160,8989,23-08-2023,4182,52402,-48220
968518,2450,17-07-2024,63923,94550,-30627
410862,5817,30-01-2024,83166,12420,70746
112546,7330,16-10-2023,76993,63199,13794
963208,6229,04-02-2023,32632,66859,-34227
912429,7014,18-07-2022,23681,32679,-8998
864177,6083,07-01-2024,79289,71640,7649
625241,2193,30-07-2024,73396,9076,64320
463802,9981,31-05-2024,64250,2337,61913
762852,2774,20-09-2023,86304,76907,9397
984401,9981,11-01-2022,87452,12517,74935
243397,9981,07-11-2023,57692,68063,-10371
334825,8358,04-09-2024,65501,88831,-23330
213752,1351,27-12-2022,44283,18008,26275
358980,6080,02-12-2021,68642,29848,38794
780796,4726,26-09-2022,12820,30446,-17626
378312,9128,06-06-2022,61497,39890,21607
889739,7771,02-07-2024,66201,52269,13932
935722,5817,22-05-2023,61489,63148,-1659
570386,4798,22-11-2022,15460,3297,12163
573457,2991,10-02-2024,82841,58969,23872
620193,5814,19-03-2024,3422,57040,-53618
381267,5853,19-05-2022,49307,66263,-16956
588805,5288,03-03-2023,31181,37276,-6095
204907,9619,09-02-2022,63610,53287,10323
505659,5427,29-08-2022,8501,81389,-72888
753018,2105,10-08-2022,29348,64432,-35084
904134,6332,29-02-2024,14690,38095,-23405
175945,2940,17-01-2023,88510,68721,19789
381884,9010,27-10-2023,22299,30154,-7855
807555,4091,13-08-2024,3296,8230,-4934
693552,9474,10-02-2022,56882,67839,-10957
647056,5894,10-10-2022,36966,30897,6069
384061,4567,25-02-2023,96114,77241,18873
924729,6083,30-11-2022,78270,77728,542
856501,9538,11-01-2023,75643,77205,-1562
761954,1735,10-12-2021,48668,52575,-3907
145814,9818,19-01-2024,57323,17528,39795
171244,5894,09-07-2023,5786,70814,-65028
885651,7942,07-04-2024,2782,66084,-63302
710061,3460,15-04-2024,58518,61338,-2820
287588,5953,29-04-2022,60492,20832,39660
830967,1732,15-04-2024,98221,6454,91767
391690,6691,07-12-2022,74908,16180,58728
517770,3040,29-12-2021,9261,41270,-32009
780653,4272,17-12-2022,62571,4871,57700
547457,1148,09-03-2022,99026,74419,24607
565094,3821,17-11-2022,69278,91331,-22053
452047,2857,05-01-2023,52252,6811,45441
687492,4363,15-07-2022,68922,90785,-21863
402873,8110,11-09-2022,28578,83338,-54760
728286,7359,31-01-2024,11547,68471,-56924
697061,7838,13-06-2022,1951,91880,-89929
332289,8725,13-11-2021,3991,93697,-89706
668323,2672,04-04-2024,95673,79492,16181
295074,4567,08-10-2022,26024,29162,-3138
167210,5097,17-09-2023,57848,81583,-23735
911363,7415,10-12-2021,29766,8714,21052
162951,9309,01-12-2023,5168,99949,-94781
787649,5808,11-10-2022,77457,65164,12293
192253,2745,11-12-2021,37635,79360,-41725
806552,7072,18-01-2022,63783,86571,-22788
201740,9804,16-06-2022,33810,96986,-63176
676090,7264,01-01-2023,77043,48316,28727
810340,3368,26-03-2023,77365,40173,37192
820874,3887,09-08-2022,21042,39679,-18637
782991,6735,05-05-2024,35502,15370,20132
191602,1194,20-11-2023,17953,52853,-34900
358716,2693,14-05-2022,49848,56258,-6410
728312,9619,02-10-2021,9814,2693,7121
303780,4127,04-08-2022,59806,41596,18210
728344,6691,15-08-2023,27380,83048,-55668
491950,2556,05-05-2024,34219,10125,24094
501006,3498,30-11-2022,54610,1921,52689
811329,2139,14-09-2022,75596,40644,34952
116581,1216,04-12-2021,3984,28217,-24233
118635,5459,21-06-2022,54013,34579,19434
829939,7530,17-11-2021,3929,61448,-57519
852614,4002,23-03-2024,84776,78137,6639
272142,6965,28-04-2024,57201,25816,31385
237707,4606,07-03-2022,11757,47047,-35290
699329,7174,25-04-2024,77775,75083,2692
284753,2623,17-02-2024,20315,4415,15900
392303,6352,18-11-2021,90000,51735,38265
268287,5916,09-02-2022,28441,27588,853
810528,4597,23-02-2023,72859,88011,-15152
911653,8218,20-04-2024,7365,91529,-84164
872962,4900,03-10-2023,31913,54159,-22246
903747,8343,30-12-2023,98963,33432,65531
257769,4532,02-02-2023,43766,22515,21251
766612,6290,28-03-2024,30015,95648,-65633
471381,2869,15-01-2022,47080,52534,-5454
365522,1396,15-08-2023,64949,99051,-34102
279447,1750,19-12-2022,47090,47217,-127
397700,5986,29-09-2023,35833,47361,-11528
279084,8925,28-04-2022,25672,90007,-64335
371992,8469,22-01-2023,79986,50923,29063
185516,5713,28-10-2023,62929,90852,-27923
705226,2579,01-12-2023,26655,88562,-61907
341739,6229,24-09-2022,65321,79584,-14263
842094,6726,18-11-2023,34277,37200,-2923
754373,7008,05-05-2022,49224,6736,42488
395022,7942,24-07-2022,26337,39315,-12978
106314,9116,21-10-2023,68451,79550,-11099
514421,1750,24-02-2022,86735,5090,81645
944597,4107,18-09-2022,54902,6522,48380
924211,8030,07-04-2022,93388,1806,91582
570797,4100,13-08-2022,47976,24963,23013
436815,8797,12-05-2023,7151,69134,-61983
755999,9012,25-11-2022,16565,48563,-31998
459552,4939,11-07-2022,52550,7851,44699
421767,7204,19-12-2021,11942,75608,-63666
651734,5990,22-01-2023,22702,81850,-59148
822136,8797,09-11-2021,97726,6391,91335
987669,9023,26-06-2022,21036,13258,7778
733733,2355,12-10-2023,30761,99951,-69190
484006,9903,11-06-2023,81368,15369,65999
964199,2929,26-10-2022,1341,37951,-36610
262868,5330,21-12-2021,80840,75526,5314
910302,4735,01-07-2023,7606,51052,-43446
636010,8110,15-08-2023,44972,25736,19236
476738,2745,17-11-2023,67082,97683,-30601
854477,4532,16-07-2023,49823,71438,-21615
425369,7530,22-04-2023,95002,78383,16619
214806,9731,01-12-2022,18985,80530,-61545
147529,3144,27-02-2024,51004,85645,-34641
585048,2398,21-08-2023,82352,32641,49711
546559,7401,02-07-2023,16579,79658,-63079
925752,8358,09-11-2021,90694,66350,24344
899587,3703,21-08-2023,46583,94959,-48376
462180,9060,30-12-2023,80270,75971,4299
759468,5071,14-12-2023,34314,19081,15233
637244,4478,22-04-2023,46696,78355,-31659
209433,5385,13-06-2023,14100,86968,-72868
695547,5853,28-10-2021,8986,37432,-28446
634393,5965,01-08-2022,32223,27981,4242
234105,5749,02-03-2023,81058,65641,15417
746369,2940,23-04-2022,34465,22972,11493
152707,5785,10-02-2023,55313,92735,-37422
483337,9694,19-05-2023,78192,54734,23458
947000,8702,03-07-2022,89243,62150,27093
705539,3832,03-09-2024,97883,73408,24475
245058,3972,07-07-2024,69337,3894,65443
996740,1386,24-12-2023,6409,84225,-77816
806496,8513,27-09-2022,19223,26446,-7223
816931,2210,13-01-2023,46437,88209,-41772
707288,2733,29-04-2024,85061,98898,-13837
257253,9248,04-10-2021,7120,18509,-11389
783301,5322,14-06-2024,70697,99859,-29162
573193,4478,27-03-2024,78033,21405,56628
445206,2556,29-05-2023,18574,70156,-51582
504941,1341,06-05-2024,10902,30493,-19591
452585,4002,15-05-2022,24923,95485,-70562
760947,8051,22-08-2024,97890,3416,94474
217435,3291,02-11-2021,94207,56475,37732
132077,5484,22-03-2023,57608,73775,-16167
715533,9223,19-01-2024,27954,17907,10047
599637,5986,24-09-2022,94424,36377,58047
346404,7174,26-10-2022,55502,39204,16298
398796,9865,26-05-2023,88744,54641,34103
355417,3828,26-05-2022,45413,66212,-20799
594394,1553,12-02-2022,71500,5450,66050
251447,2217,28-03-2024,24125,11925,12200
179849,9841,26-08-2022,71616,15961,55655
838376,7942,13-07-2023,61761,10728,51033
632734,5986,20-12-2023,45959,2899,43060
264256,1947,21-11-2022,40277,52488,-12211
862994,4369,23-09-2022,39844,61927,-22083
526441,5916,29-04-2023,96397,48917,47480
238783,2105,14-12-2021,69788,59084,10704
742412,8030,03-09-2023,16860,14667,2193
921742,9672,06-04-2023,36742,22828,13914
220579,4100,30-07-2023,4531,59389,-54858
446225,9804,06-12-2022,22286,53651,-31365
674501,3828,05-03-2024,23061,25273,-2212
170447,9004,10-07-2022,98339,1568,96771
878394,9235,11-02-2024,29878,92606,-62728
449979,1351,26-02-2024,49332,20462,28870
192097,4059,12-03-2024,19990,52728,-32738
264730,5249,18-12-2021,8232,45780,-37548
189631,1644,16-05-2023,71006,46936,24070
613097,6318,02-12-2021,99917,15844,84073
387369,3051,31-03-2023,92015,98047,-6032
172121,4084,25-10-2021,44253,81891,-37638
944995,6150,17-03-2023,62102,78377,-16275
557358,9941,03-08-2024,98080,38218,59862
455874,4574,21-08-2024,93292,3241,90051
259028,7810,11-01-2024,45939,47902,-1963
614432,4717,07-05-2024,1579,28701,-27122
440293,7567,28-07-2022,32907,7035,25872
142310,8037,25-10-2021,23374,52205,-28831
794422,6688,26-07-2024,17848,6485,11363
259595,5770,17-01-2022,53323,35674,17649
305310,2623,04-04-2022,97708,63428,34280
399994,1807,04-04-2024,58807,86142,-27335
984627,7680,27-03-2022,15543,62882,-47339
619408,7290,24-09-2022,11498,65857,-54359
223655,9719,19-07-2022,41123,85697,-44574
533913,9644,04-07-2023,96447,16618,79829
443531,5685,06-06-2022,50559,93030,-42471
665254,4465,16-02-2023,25571,60069,-34498
136582,7011,25-11-2022,28801,5183,23618
292288,4224,13-11-2023,3239,30336,-27097
554811,6324,13-04-2024,11678,97692,-86014
155253,6150,25-07-2024,75781,87559,-11778
242121,8350,27-07-2023,34777,46792,-12015
208640,6969,25-04-2024,31862,21780,10082
589661,2745,20-03-2022,81856,49066,32790
920357,8970,08-11-2023,63722,47768,15954
753940,5965,23-03-2024,82974,43672,39302
644918,5770,21-10-2022,65638,42183,23455
977349,5328,25-09-2021,33366,38969,-5603
126341,9353,04-05-2023,14057,9494,4563
516544,9951,17-02-2023,63915,68160,-4245
792867,5953,22-03-2024,61827,56544,5283
987075,1082,24-09-2024,48528,63268,-14740
145114,2476,28-07-2023,80499,72669,7830
110407,6290,03-01-2023,60829,59473,1356
984122,4947,26-11-2023,81765,64507,17258
931666,5889,22-06-2022,38449,55395,-16946
463315,1711,10-01-2024,72233,99522,-27289
850474,6726,09-07-2024,58417,63841,-5424
832736,5953,11-03-2024,10631,83794,-73163
585843,4717,30-05-2022,22922,29754,-6832
643293,7454,15-01-2023,2000,26346,-24346
568530,9941,30-06-2023,41657,47061,-5404
165059,4399,12-03-2022,17319,15095,2224
874462,1448,25-09-2023,84723,79566,5157
641192,1173,03-11-2021,17286,8277,9009
156264,6371,24-05-2023,8377,9352,-975
497796,9435,28-02-2023,51894,84763,-32869
125971,6023,21-07-2024,78368,55805,22563
771091,4241,29-07-2024,66167,52056,14111
594482,4896,23-01-2023,21648,28748,-7100
414055,1750,03-11-2022,5200,46879,-41679
232298,1767,22-01-2023,19712,22471,-2759
512283,4002,28-10-2021,13011,27832,-14821
287831,5427,22-05-2024,98726,60855,37871
615390,2733,21-09-2024,96153,27311,68842
936851,5853,04-05-2024,78427,89879,-11452
246656,8442,20-07-2022,18136,77059,-58923
811053,1977,05-03-2024,60939,34836,26103
166432,1479,24-08-2022,45567,19262,26305
149632,2213,08-01-2023,91624,15279,76345
249524,5126,03-05-2023,16364,17268,-904
205931,6539,09-05-2023,88998,78074,10924
322098,1082,15-06-2024,1140,37690,-36550
286239,8267,29-07-2024,50459,78619,-28160
410014,1351,25-06-2022,68722,45814,22908
746676,5382,01-08-2022,69728,27588,42140
451394,4224,07-11-2023,45274,96305,-51031
410323,2692,18-03-2024,48088,42487,5601
441438,7174,22-09-2024,57797,86108,-28311
359582,5817,31-05-2024,72843,75764,-2921
844643,9865,06-07-2023,18737,63183,-44446
894492,6319,26-07-2022,95741,76366,19375
517399,5770,20-06-2022,56981,89997,-33016
217319,2426,19-01-2022,52958,99094,-46136
564647,5171,10-01-2023,76282,19393,56889
268026,8622,01-01-2024,25969,28997,-3028
211811,8797,03-02-2022,12791,62968,-50177
435165,5068,23-03-2023,86442,17784,68658
140045,7264,01-01-2024,22983,57868,-34885
326537,8773,07-06-2023,28831,91522,-62691
274946,5632,25-10-2021,47514,14174,33340
532642,3267,13-03-2022,2130,18402,-16272
308326,9474,22-08-2023,8182,96278,-88096
768543,8218,25-07-2023,86837,58685,28152
595044,8267,16-12-2023,92351,47748,44603
397726,1473,26-11-2022,6058,61594,-55536
716353,7786,06-01-2023,71762,58737,13025
586610,1847,31-03-2023,5395,62825,-57430
641501,1977,09-08-2022,5933,68512,-62579
131263,4002,25-04-2023,99102,26562,72540
429956,3015,30-01-2022,57673,58797,-1124
539291,8026,08-03-2023,44490,49866,-5376
311632,1118,03-03-2023,52107,13264,38843
622078,2105,15-12-2022,24159,69398,-45239
432853,3040,07-07-2023,81264,40778,40486
373625,6290,16-11-2022,51561,95403,-43842
951239,3498,28-03-2022,37618,13166,24452
413012,1553,20-10-2021,39161,82124,-42963
547416,5785,17-05-2023,93853,64758,29095
196238,7901,09-07-2024,3258,44360,-41102
914429,6149,10-01-2023,12431,47643,-35212
129496,1473,18-03-2022,18553,68813,-50260
252040,4224,01-02-2023,93521,36615,56906
937715,9128,09-01-2023,10247,27729,-17482
419847,5770,03-05-2023,26709,8104,18605
349980,5814,02-02-2022,51736,7353,44383
709627,4100,06-08-2024,2228,9790,-7562
322357,8582,05-06-2023,62215,10979,51236
655360,8469,08-07-2023,28817,41257,-12440
779355,9596,17-03-2023,56692,17566,39126
908781,6080,09-06-2022,98384,19295,79089
804668,4798,05-06-2022,92842,10888,81954
888781,9941,11-09-2023,12698,36001,-23303
612861,8970,07-12-2023,94409,60459,33950
751753,3776,26-01-2024,94706,27214,67492
567581,7439,01-07-2022,49745,2106,47639
636577,9023,09-06-2022,76719,80557,-3838
937690,8516,10-03-2023,14395,65584,-51189
424924,1227,06-03-2022,19719,2773,16946
443338,3222,04-11-2023,1929,72804,-70875
686534,6452,27-11-2022,84747,65660,19087
227858,5336,01-11-2021,49869,71405,-21536
580875,4798,06-06-2023,12026,49934,-37908
455854,4243,31-12-2021,79452,59677,19775
905971,9225,13-05-2022,12347,12299,48
315564,3050,20-02-2022,66814,82129,-15315
152609,1902,26-12-2022,11740,56097,-44357
900932,3832,27-11-2021,75113,66146,8967
533183,2213,11-04-2023,86674,45916,40758
482781,2251,28-12-2021,26454,52358,-25904
230287,1341,26-08-2022,33351,35214,-1863
979050,3144,25-05-2022,26972,38955,-11983
582337,1473,21-04-2023,24607,10489,14118
284665,3308,15-09-2024,39797,78478,-38681
645060,6290,19-04-2023,35931,74176,-38245
451086,5713,10-06-2023,16084,96498,-80414
321579,5484,18-09-2024,16991,58314,-41323
125771,2089,27-07-2023,22300,87613,-65313
901702,2210,06-07-2022,94565,36569,57996
401724,3572,02-02-2022,37471,38440,-969
261125,6563,01-12-2023,84032,93413,-9381
549540,6880,05-01-2022,32317,69628,-37311
433611,4107,24-10-2023,9160,31381,-22221
409773,5525,21-12-2023,85207,62852,22355
731350,5957,26-08-2023,42587,9832,32755
107294,9478,22-09-2023,1526,64481,-62955
162438,3450,26-02-2022,42988,82743,-39755
689124,6332,07-09-2023,91920,27182,64738
525655,7443,19-07-2024,56341,58284,-1943
422554,9007,22-08-2023,42163,7327,34836
981900,1644,03-01-2023,74631,83448,-8817
625878,9470,25-02-2022,53360,93245,-39885
693241,3721,14-11-2021,66920,87589,-20669
583627,5770,02-11-2021,50319,61649,-11330
685934,4597,19-12-2023,74215,84445,-10230
903830,7290,31-05-2022,81831,41221,40610
414766,1376,09-03-2022,40568,55083,-14515
764629,4107,20-12-2022,8182,93773,-85591
389629,9435,10-06-2024,6775,21116,-14341
159493,3891,27-12-2023,71947,71751,196
655184,5575,28-09-2022,2075,97288,-95213
882040,9865,16-09-2023,92777,93388,-611
147966,7263,01-06-2024,50397,21464,28933
982594,3891,16-12-2023,55771,87149,-31378
985130,9010,16-02-2023,50096,42083,8013
439419,4780,11-08-2023,42053,47044,-4991
212571,8860,30-10-2023,36378,86693,-50315
536579,7662,04-12-2021,24769,91281,-66512
449379,7165,07-02-2024,10922,92556,-81634
861860,8037,03-03-2022,99199,78817,20382
330602,5604,28-04-2024,38947,37728,1219
242632,1302,11-09-2022,94626,83831,10795
807057,2863,23-12-2021,71958,77010,-5052
119854,7810,14-03-2022,16072,34952,-18880
199920,9787,23-06-2023,3690,71371,-67681
